person_id,name,name_variant,age,gender,city,occupation,address_id,primary_phone_id,risk_indicator,source_record_count
PERSON_1371,Gaurav Pandey,Gaurav Pandey,48,M,Mumbai,salesperson,LOCATION_0216,PHONE_01371,none,0
PERSON_1372,Vivek Pandey,vivek pandey,47,M,Chandigarh,delivery worker,LOCATION_0084,PHONE_01372,none,1
PERSON_1373,Ravi Joshi,R. Joshi,65,M,Jaipur,accountant,LOCATION_0242,PHONE_01373,none,1
PERSON_1374,Anita Chauhan,Anita Chauhan,29,F,Ahmedabad,private employee,LOCATION_0155,PHONE_01374,none,1
PERSON_1375,Arjun Singh,Arjun Singh,58,M,Chandigarh,delivery worker,LOCATION_0004,PHONE_01375,none,1
PERSON_1376,Aman Kulkarni,Aman K.,40,M,Ahmedabad,accountant,LOCATION_0105,PHONE_01376,flagged,0
PERSON_1377,Sunita Gupta,Sunita Gupta,29,F,Jaipur,farmer,LOCATION_0142,PHONE_01377,none,0
PERSON_1378,Tanvi Saxena,T. Saxena,48,F,Jaipur,delivery worker,LOCATION_0002,PHONE_01378,none,0
PERSON_1379,Anil Tiwari,Anil Tiwari,37,M,Hyderabad,electrician,LOCATION_0270,PHONE_01379,none,0
PERSON_1380,Amit Bhatt,Amit Bhatt,51,M,Indore,electrician,LOCATION_0278,PHONE_01380,none,0
PERSON_1381,Nikhil Pandey,Nikhil Pandey,22,M,Bhopal,student,LOCATION_0289,PHONE_01381,none,1
PERSON_1382,Rekha Saxena,Rekha Saxena,51,F,Jaipur,salesperson,LOCATION_0062,PHONE_01382,none,1
PERSON_1383,Rohit Kapoor,Rohit K.,42,M,Chandigarh,delivery worker,LOCATION_0164,PHONE_01383,none,0
PERSON_1384,Sonia Bhatt,SoniaBhatt,35,F,Hyderabad,trader,LOCATION_0290,PHONE_01384,none,1
PERSON_1385,Amit Pandey,Amit Pandey,19,M,Hyderabad,electrician,LOCATION_0040,PHONE_01385,none,0
PERSON_1386,Nisha Bansal,Nisha B.,33,F,Bhopal,mechanic,LOCATION_0279,PHONE_01386,none,1
PERSON_1387,Rahul Tiwari,Rahul Tiwari,40,M,Hyderabad,private employee,LOCATION_0190,PHONE_01387,none,1
PERSON_1388,Deepak Reddy,D. Reddy,43,M,Pune,self-employed,LOCATION_0217,PHONE_01388,none,0
PERSON_1389,Manoj Reddy,Manoj Reddy,24,M,Bhopal,shopkeeper,LOCATION_0229,PHONE_01389,flagged,0
PERSON_1390,Anil Saxena,anil saxena,52,M,Delhi,mechanic,LOCATION_0191,PHONE_01390,none,0
PERSON_1391,Alka Bansal,Alka Bansal,43,F,Bhopal,private employee,LOCATION_0219,PHONE_01391,none,0
PERSON_1392,Harish Bansal,Harish Bansal,19,M,Lucknow,farmer,LOCATION_0153,PHONE_01392,none,1
PERSON_1393,Aman Yadav,AMAN YADAV,33,M,Delhi,student,LOCATION_0061,PHONE_01393,none,0
PERSON_1394,Pooja Choudhary,Pooja Choudhary,53,F,Bhopal,unemployed,LOCATION_0179,PHONE_01394,none,1
PERSON_1395,Karan Chauhan,Karan Chauhan,40,M,Chandigarh,farmer,LOCATION_0084,PHONE_01395,none,1
PERSON_1396,Deepika Chauhan,D. Chauhan,37,F,Delhi,trader,LOCATION_0041,PHONE_01396,none,0
PERSON_1397,Gaurav Kapoor,Gaurav Kapoor,27,M,Bhopal,electrician,LOCATION_0019,PHONE_01397,none,1
PERSON_1398,Tanvi Pandey,TANVI PANDEY,24,F,Chandigarh,farmer,LOCATION_0254,PHONE_01398,none,1
PERSON_1399,Gaurav Iyer,Gaurav Iyer,41,M,Chandigarh,accountant,LOCATION_0074,PHONE_01399,none,1
PERSON_1400,Anjali Singh,Anjali Singh,64,F,Chandigarh,mechanic,LOCATION_0254,PHONE_01400,none,1
PERSON_1401,Anil Joshi,Anil Joshi,61,M,Chandigarh,farmer,LOCATION_0034,PHONE_01401,none,1
PERSON_1402,Sanjay Bhatt,Sanjay Bhatt,23,M,Hyderabad,shopkeeper,LOCATION_0110,PHONE_01402,none,0
PERSON_1403,Vikram Tiwari,V. Tiwari,31,M,Chandigarh,salesperson,LOCATION_0014,PHONE_01403,none,0
PERSON_1404,Nikhil Choudhary,Nikhil Choudhary,43,M,Delhi,unemployed,LOCATION_0251,PHONE_01404,none,1
PERSON_1405,Sonia Agarwal,S. Agarwal,19,F,Delhi,shopkeeper,LOCATION_0251,PHONE_01405,flagged,0
PERSON_1406,Sonia Rathore,Sonia Rathore,27,F,Chandigarh,farmer,LOCATION_0034,PHONE_01406,none,0
PERSON_1407,Anita Tiwari,A. Tiwari,41,F,Chandigarh,self-employed,LOCATION_0094,PHONE_01407,none,0
PERSON_1408,Ashok Mishra,AshokMishra,53,M,Mumbai,accountant,LOCATION_0006,PHONE_01408,none,1
PERSON_1409,Kavita Bansal,Kavita Bansal,39,F,Bhopal,unemployed,LOCATION_0159,PHONE_01409,none,1
PERSON_1410,Tanvi Agarwal,Tanvi Agarwal,42,F,Bhopal,electrician,LOCATION_0279,PHONE_01410,none,0
PERSON_1411,Rajesh Saxena,Rajesh Saxena,42,M,Hyderabad,farmer,LOCATION_0040,PHONE_01411,none,0
PERSON_1412,Sanjay Saxena,SanjaySaxena,45,M,Jaipur,trader,LOCATION_0262,PHONE_01412,flagged,0
PERSON_1413,Manju Kapoor,MANJU KAPOOR,47,F,Lucknow,trader,LOCATION_0273,PHONE_01413,none,0
PERSON_1414,Alka Malhotra,Alka Malhotra,59,F,Indore,salesperson,LOCATION_0038,PHONE_01414,none,0
PERSON_1415,Ravi Reddy,Ravi Reddy,24,M,Mumbai,mechanic,LOCATION_0206,PHONE_01415,none,0
PERSON_1416,Alka Agarwal,Alka Agarwal,22,F,Bhopal,shopkeeper,LOCATION_0059,PHONE_01416,none,0
PERSON_1417,Nisha Sharma,Nisha Sharma,64,F,Bhopal,unemployed,LOCATION_0199,PHONE_01417,none,1
PERSON_1418,Rajesh Nair,Rajesh N.,45,M,Bhopal,private employee,LOCATION_0009,PHONE_01418,none,0
PERSON_1419,Vivek Naidu,VIVEK NAIDU,63,M,Pune,mechanic,LOCATION_0167,PHONE_01419,none,1
PERSON_1420,Pankaj Gupta,pankaj gupta,19,M,Hyderabad,self-employed,LOCATION_0220,PHONE_01420,none,1
PERSON_1421,Rekha Kulkarni,Rekha Kulkarni,58,F,Pune,electrician,LOCATION_0147,PHONE_01421,none,0
PERSON_1422,Deepika Singh,Deepika Singh,47,F,Jaipur,mechanic,LOCATION_0212,PHONE_01422,none,0
PERSON_1423,Anjali Bansal,Anjali Bansal,23,F,Pune,unemployed,LOCATION_0077,PHONE_01423,none,0
PERSON_1424,Simran Nair,Simran N.,21,F,Jaipur,trader,LOCATION_0232,PHONE_01424,none,1
PERSON_1425,Anil Gupta,A. Gupta,61,M,Indore,student,LOCATION_0288,PHONE_01425,none,1
PERSON_1426,Swati Naidu,Swati Naidu,22,F,Bhopal,student,LOCATION_0299,PHONE_01426,none,1
PERSON_1427,Kavita Rathore,Kavita Rathore,56,F,Mumbai,farmer,LOCATION_0126,PHONE_01427,none,1
PERSON_1428,Rahul Tiwari,R. Tiwari,52,M,Delhi,self-employed,LOCATION_0211,PHONE_01428,flagged,0
PERSON_1429,Naveen Iyer,naveen iyer,19,M,Chandigarh,private employee,LOCATION_0004,PHONE_01429,none,0
PERSON_1430,Yash Pandey,Yash P.,48,M,Pune,trader,LOCATION_0167,PHONE_01430,none,1
PERSON_1431,Vivek Mishra,VIVEK MISHRA,32,M,Mumbai,accountant,LOCATION_0146,PHONE_01431,none,1
PERSON_1432,Sanjay Verma,Sanjay Verma,54,M,Chandigarh,mechanic,LOCATION_0124,PHONE_01432,none,0
PERSON_1433,Ravi Joshi,Ravi Joshi,28,M,Indore,trader,LOCATION_0278,PHONE_01433,flagged,0
PERSON_1434,Tanvi Mishra,tanvi mishra,27,F,Jaipur,accountant,LOCATION_0292,PHONE_01434,none,0
PERSON_1435,Suresh Reddy,Suresh Reddy,64,M,Hyderabad,delivery worker,LOCATION_0200,PHONE_01435,none,0
PERSON_1436,Anjali Kapoor,A. Kapoor,64,F,Lucknow,shopkeeper,LOCATION_0173,PHONE_01436,none,0
PERSON_1437,Deepika Choudhary,Deepika C.,31,M,Bhopal,electrician,LOCATION_0119,PHONE_01437,none,0
PERSON_1438,Tanvi Pandey,Tanvi P.,61,F,Ahmedabad,self-employed,LOCATION_0255,PHONE_01438,flagged,0
PERSON_1439,Nisha Mishra,nisha mishra,62,F,Lucknow,clerk,LOCATION_0123,PHONE_01439,none,0
PERSON_1440,Manoj Singh,ManojSingh,56,M,Indore,mechanic,LOCATION_0018,PHONE_01440,none,1
PERSON_1441,Harish Gupta,Harish Gupta,41,M,Chandigarh,delivery worker,LOCATION_0224,PHONE_01441,none,0
PERSON_1442,Sonia Agarwal,Sonia Agarwal,46,F,Indore,unemployed,LOCATION_0058,PHONE_01442,none,0
PERSON_1443,Anita Meena,A. Meena,28,F,Ahmedabad,student,LOCATION_0065,PHONE_01443,none,0
PERSON_1444,Divya Sharma,divya sharma,63,M,Mumbai,driver,LOCATION_0186,PHONE_01444,none,0
PERSON_1445,Isha Singh,Isha Singh,26,F,Mumbai,accountant,LOCATION_0226,PHONE_01445,none,1
PERSON_1446,Ashok Sharma,Ashok Sharma,60,M,Hyderabad,mechanic,LOCATION_0250,PHONE_01446,none,0
PERSON_1447,Anjali Kulkarni,Anjali Kulkarni,62,F,Chandigarh,clerk,LOCATION_0174,PHONE_01447,none,0
PERSON_1448,Yash Verma,yash verma,29,M,Indore,shopkeeper,LOCATION_0058,PHONE_01448,none,1
PERSON_1449,Alka Kulkarni,Alka K.,28,F,Bhopal,shopkeeper,LOCATION_0249,PHONE_01449,flagged,0
PERSON_1450,Rekha Gupta,R. Gupta,33,F,Indore,delivery worker,LOCATION_0258,PHONE_01450,none,1
PERSON_1451,Gaurav Agarwal,Gaurav Agarwal,55,F,Mumbai,private employee,LOCATION_0216,PHONE_01451,none,1
PERSON_1452,Rekha Naidu,Rekha Naidu,37,F,Bhopal,shopkeeper,LOCATION_0109,PHONE_01452,none,1
PERSON_1453,Preeti Saxena,Preeti S.,41,F,Jaipur,shopkeeper,LOCATION_0282,PHONE_01453,none,1
PERSON_1454,Alka Singh,alka singh,23,F,Lucknow,private employee,LOCATION_0103,PHONE_01454,none,1
PERSON_1455,Yash Meena,YASH MEENA,24,M,Mumbai,driver,LOCATION_0296,PHONE_01455,none,0
PERSON_1456,Vivek Meena,Vivek Meena,22,M,Mumbai,unemployed,LOCATION_0226,PHONE_01456,none,0
PERSON_1457,Deepak Yadav,Deepak Yadav,23,M,Lucknow,accountant,LOCATION_0123,PHONE_01457,none,1
PERSON_1458,Manju Choudhary,Manju Choudhary,62,F,Delhi,driver,LOCATION_0201,PHONE_01458,none,0
PERSON_1459,Rajesh Rathore,Rajesh Rathore,65,M,Ahmedabad,trader,LOCATION_0285,PHONE_01459,flagged,0
PERSON_1460,Kavita Rathore,Kavita Rathore,24,F,Pune,trader,LOCATION_0117,PHONE_01460,none,0
PERSON_1461,Sanjay Kulkarni,sanjay kulkarni,65,M,Jaipur,mechanic,LOCATION_0162,PHONE_01461,flagged,0
PERSON_1462,Sanjay Meena,Sanjay Meena,65,M,Mumbai,farmer,LOCATION_0246,PHONE_01462,none,0
PERSON_1463,Rekha Bhatt,Rekha Bhatt,54,F,Mumbai,clerk,LOCATION_0246,PHONE_01463,none,1
PERSON_1464,Yash Pandey,Y. Pandey,45,M,Lucknow,accountant,LOCATION_0133,PHONE_01464,flagged,0
PERSON_1465,Yash Iyer,YASH IYER,59,M,Lucknow,farmer,LOCATION_0123,PHONE_01465,none,1
PERSON_1466,Yash Joshi,YashJoshi,27,M,Bhopal,student,LOCATION_0249,PHONE_01466,none,1
PERSON_1467,Sonia Yadav,Sonia Yadav,63,F,Pune,student,LOCATION_0037,PHONE_01467,none,0
PERSON_1468,Manoj Gupta,M. Gupta,61,M,Lucknow,trader,LOCATION_0223,PHONE_01468,flagged,1
PERSON_1469,Manju Malhotra,Manju Malhotra,49,F,Pune,clerk,LOCATION_0237,PHONE_01469,flagged,0
PERSON_1470,Manju Yadav,Manju Yadav,33,F,Bhopal,private employee,LOCATION_0289,PHONE_01470,none,0
PERSON_1471,Alka Bansal,Alka Bansal,19,F,Bhopal,accountant,LOCATION_0199,PHONE_01471,none,1
PERSON_1472,Deepika Singh,Deepika Singh,63,F,Lucknow,shopkeeper,LOCATION_0003,PHONE_01472,none,1
PERSON_1473,Anjali Reddy,Anjali R.,57,F,Jaipur,trader,LOCATION_0152,PHONE_01473,none,0
PERSON_1474,Manju Malhotra,Manju M.,56,F,Bhopal,self-employed,LOCATION_0169,PHONE_01474,none,1
PERSON_1475,Mohit Bansal,Mohit Bansal,45,M,Mumbai,self-employed,LOCATION_0186,PHONE_01475,none,0
PERSON_1476,Swati Chauhan,swati chauhan,40,F,Indore,mechanic,LOCATION_0018,PHONE_01476,flagged,1
PERSON_1477,Deepika Verma,Deepika Verma,34,F,Ahmedabad,trader,LOCATION_0095,PHONE_01477,none,0
PERSON_1478,Sunita Pandey,SUNITA PANDEY,51,F,Lucknow,shopkeeper,LOCATION_0023,PHONE_01478,none,0
PERSON_1479,Nisha Malhotra,Nisha Malhotra,49,F,Ahmedabad,self-employed,LOCATION_0185,PHONE_01479,none,0
PERSON_1480,Kavita Choudhary,KavitaChoudhary,47,F,Pune,farmer,LOCATION_0297,PHONE_01480,none,0
PERSON_1481,Manju Bansal,Manju Bansal,21,F,Mumbai,accountant,LOCATION_0276,PHONE_01481,none,1
PERSON_1482,Harish Kulkarni,Harish K.,31,M,Indore,trader,LOCATION_0178,PHONE_01482,none,1
PERSON_1483,Suresh Meena,Suresh Meena,23,M,Bhopal,clerk,LOCATION_0029,PHONE_01483,flagged,0
PERSON_1484,Vikram Rathore,Vikram Rathore,56,F,Lucknow,farmer,LOCATION_0093,PHONE_01484,none,0
PERSON_1485,Deepika Mishra,Deepika M.,59,F,Ahmedabad,shopkeeper,LOCATION_0245,PHONE_01485,none,0
PERSON_1486,Vivek Kulkarni,VIVEK KULKARNI,33,M,Ahmedabad,private employee,LOCATION_0155,PHONE_01486,none,0
PERSON_1487,Isha Kapoor,Isha Kapoor,20,F,Ahmedabad,electrician,LOCATION_0215,PHONE_01487,none,0
PERSON_1488,Divya Rathore,Divya R.,60,F,Hyderabad,clerk,LOCATION_0020,PHONE_01488,none,0
PERSON_1489,Aman Chauhan,Aman Chauhan,51,M,Lucknow,trader,LOCATION_0183,PHONE_01489,none,0
PERSON_1490,Simran Kapoor,Simran Kapoor,38,F,Lucknow,salesperson,LOCATION_0083,PHONE_01490,none,0
PERSON_1491,Sonia Gupta,Sonia Gupta,42,F,Bhopal,electrician,LOCATION_0249,PHONE_01491,none,0
PERSON_1492,Vivek Gupta,Vivek Gupta,42,M,Pune,shopkeeper,LOCATION_0177,PHONE_01492,none,1
PERSON_1493,Deepak Bansal,Deepak B.,51,M,Delhi,shopkeeper,LOCATION_0091,PHONE_01493,none,1
PERSON_1494,Rohit Tiwari,Rohit Tiwari,60,M,Chandigarh,shopkeeper,LOCATION_0264,PHONE_01494,none,1
PERSON_1495,Vivek Yadav,vivek yadav,45,M,Chandigarh,clerk,LOCATION_0124,PHONE_01495,none,1
PERSON_1496,Karan Tiwari,KARAN TIWARI,52,M,Lucknow,shopkeeper,LOCATION_0153,PHONE_01496,none,0
PERSON_1497,Nisha Choudhary,nisha choudhary,60,F,Mumbai,private employee,LOCATION_0006,PHONE_01497,none,1
PERSON_1498,Pankaj Verma,Pankaj Verma,64,M,Pune,clerk,LOCATION_0207,PHONE_01498,none,1
PERSON_1499,Priya Naidu,Priya Naidu,50,F,Hyderabad,driver,LOCATION_0250,PHONE_01499,flagged,0
PERSON_1500,Pankaj Meena,PankajMeena,22,M,Hyderabad,private employee,LOCATION_0030,PHONE_01500,none,0
